workloada try 0
[CLEANUP], AverageLatency(us), 406.6
[CLEANUP], MinLatency(us), 18
[CLEANUP], MaxLatency(us), 2375
[CLEANUP], 95thPercentileLatency(us), 2375
[CLEANUP], 99thPercentileLatency(us), 2375
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 1609.972
[INSERT], MinLatency(us), 630
[INSERT], MaxLatency(us), 10207
[INSERT], 95thPercentileLatency(us), 2397
[INSERT], 99thPercentileLatency(us), 4599
[INSERT], Return=OK, 1000
workloadb try 1
